time,"Appennino emiliano, area Monte Cimone_NORD",Crinale savonese entroterra ligure_NORD,"Piemonte sud-occidentale , Cuneese_NORD","Valle d’Aosta , area alpina_NORD","Veneto orientale , Delta del Po_NORD","Basilicata, area Melfi,Potenza_SUD","Calabria, area Crotone,Catanzaro_SUD","Campania, area Benevento,Avellino_SUD","Puglia, area Foggia,Daunia_SUD","Sicilia occidentale, area Trapani_SUD"
2019-11-16 10:00:00,0.007,0.051,0.005,0.005,0.005,0.19,0.762,0.29,0.157,0.909
2019-11-16 11:00:00,0.002,0.008,0.001,0.001,0.001,0.268,0.75,0.299,0.157,0.942
2019-11-16 12:00:00,0.01,0.0,0.0,0.0,0.0,0.338,0.761,0.303,0.196,0.958
2019-11-16 13:00:00,0.032,0.003,0.007,0.007,0.007,0.329,0.776,0.286,0.223,0.965
2019-11-16 14:00:00,0.091,0.035,0.029,0.029,0.029,0.327,0.755,0.297,0.278,0.966
2019-11-16 15:00:00,0.137,0.168,0.06,0.06,0.06,0.426,0.753,0.365,0.409,0.957
2019-11-16 16:00:00,0.157,0.259,0.073,0.073,0.073,0.522,0.777,0.452,0.544,0.955
2019-11-16 17:00:00,0.202,0.299,0.072,0.072,0.072,0.588,0.798,0.562,0.615,0.965
2019-11-16 18:00:00,0.318,0.307,0.091,0.091,0.091,0.593,0.832,0.654,0.642,0.969
2019-11-16 19:00:00,0.449,0.315,0.11,0.11,0.11,0.61,0.864,0.713,0.651,0.969
2019-11-16 20:00:00,0.496,0.367,0.145,0.145,0.145,0.619,0.88,0.747,0.651,0.969
2019-11-16 21:00:00,0.423,0.402,0.169,0.169,0.169,0.634,0.906,0.755,0.651,0.967
2019-11-16 22:00:00,0.34,0.433,0.181,0.181,0.181,0.654,0.921,0.756,0.642,0.943
2019-11-16 23:00:00,0.198,0.488,0.185,0.185,0.185,0.658,0.928,0.758,0.627,0.812
2019-11-17 00:00:00,0.208,0.487,0.179,0.179,0.179,0.656,0.931,0.762,0.603,0.677
2019-11-17 01:00:00,0.33,0.485,0.169,0.169,0.169,0.659,0.931,0.771,0.572,0.605
2019-11-17 02:00:00,0.551,0.511,0.236,0.236,0.236,0.668,0.933,0.786,0.544,0.605
2019-11-17 03:00:00,0.818,0.413,0.193,0.193,0.193,0.672,0.931,0.809,0.539,0.651
2019-11-17 04:00:00,0.761,0.37,0.089,0.089,0.089,0.679,0.932,0.827,0.557,0.686
2019-11-17 05:00:00,0.679,0.365,0.07,0.07,0.07,0.677,0.933,0.833,0.585,0.67
2019-11-17 06:00:00,0.64,0.342,0.067,0.067,0.067,0.663,0.933,0.819,0.59,0.642
2019-11-17 07:00:00,0.588,0.281,0.059,0.059,0.059,0.566,0.933,0.783,0.507,0.61
2019-11-17 08:00:00,0.53,0.191,0.051,0.051,0.051,0.685,0.945,0.737,0.563,0.565
2019-11-17 09:00:00,0.494,0.086,0.044,0.044,0.044,0.842,0.948,0.7,0.796,0.479
2019-11-17 10:00:00,0.522,0.029,0.018,0.018,0.018,0.788,0.943,0.632,0.831,0.42
2019-11-17 11:00:00,0.502,0.014,0.014,0.014,0.014,0.582,0.941,0.615,0.693,0.468
2019-11-17 12:00:00,0.446,0.067,0.029,0.029,0.029,0.377,0.935,0.61,0.466,0.549
2019-11-17 13:00:00,0.39,0.22,0.044,0.044,0.044,0.34,0.918,0.592,0.308,0.59
2019-11-17 14:00:00,0.295,0.304,0.041,0.041,0.041,0.486,0.829,0.56,0.376,0.605
2019-11-17 15:00:00,0.234,0.328,0.026,0.026,0.026,0.458,0.672,0.487,0.406,0.617
2019-11-17 16:00:00,0.264,0.305,0.011,0.011,0.011,0.472,0.566,0.401,0.345,0.657
2019-11-17 17:00:00,0.243,0.245,0.004,0.004,0.004,0.463,0.406,0.351,0.317,0.67
2019-11-17 18:00:00,0.266,0.162,0.008,0.008,0.008,0.367,0.332,0.349,0.331,0.642
2019-11-17 19:00:00,0.312,0.085,0.021,0.021,0.021,0.348,0.321,0.353,0.347,0.601
2019-11-17 20:00:00,0.322,0.046,0.035,0.035,0.035,0.431,0.337,0.335,0.373,0.569
2019-11-17 21:00:00,0.366,0.058,0.056,0.056,0.056,0.465,0.318,0.329,0.436,0.541
2019-11-17 22:00:00,0.412,0.112,0.069,0.069,0.069,0.478,0.291,0.329,0.484,0.501
2019-11-17 23:00:00,0.471,0.152,0.071,0.071,0.071,0.468,0.276,0.31,0.497,0.457
2019-11-18 00:00:00,0.512,0.151,0.06,0.06,0.06,0.467,0.276,0.289,0.502,0.404
2019-11-18 01:00:00,0.531,0.122,0.047,0.047,0.047,0.468,0.294,0.273,0.507,0.345
2019-11-18 02:00:00,0.537,0.068,0.037,0.037,0.037,0.471,0.318,0.264,0.508,0.297
2019-11-18 03:00:00,0.507,0.022,0.033,0.033,0.033,0.471,0.318,0.242,0.482,0.263
2019-11-18 04:00:00,0.453,0.005,0.039,0.039,0.039,0.442,0.287,0.207,0.431,0.227
2019-11-18 05:00:00,0.393,0.001,0.042,0.042,0.042,0.393,0.245,0.194,0.368,0.206
2019-11-18 06:00:00,0.332,0.002,0.037,0.037,0.037,0.335,0.188,0.196,0.309,0.215
2019-11-18 07:00:00,0.247,0.002,0.024,0.024,0.024,0.187,0.123,0.149,0.165,0.263
2019-11-18 08:00:00,0.135,0.002,0.011,0.011,0.011,0.2,0.055,0.161,0.138,0.356
2019-11-18 09:00:00,0.074,0.001,0.002,0.002,0.002,0.182,0.011,0.211,0.162,0.483
2019-11-18 10:00:00,0.06,0.001,0.0,0.0,0.0,0.133,0.003,0.223,0.136,0.62
2019-11-18 11:00:00,0.037,0.008,0.002,0.002,0.002,0.105,0.005,0.221,0.128,0.736
2019-11-18 12:00:00,0.022,0.06,0.015,0.015,0.015,0.096,0.023,0.22,0.137,0.805
2019-11-18 13:00:00,0.042,0.151,0.044,0.044,0.044,0.095,0.066,0.221,0.15,0.835
2019-11-18 14:00:00,0.078,0.231,0.066,0.066,0.066,0.089,0.119,0.183,0.14,0.835
2019-11-18 15:00:00,0.097,0.257,0.087,0.087,0.087,0.084,0.18,0.173,0.135,0.831
2019-11-18 16:00:00,0.117,0.276,0.092,0.092,0.092,0.091,0.213,0.192,0.152,0.838
2019-11-18 17:00:00,0.13,0.343,0.146,0.146,0.146,0.109,0.235,0.191,0.18,0.84
2019-11-18 18:00:00,0.131,0.404,0.209,0.209,0.209,0.129,0.26,0.161,0.199,0.85
2019-11-18 19:00:00,0.183,0.431,0.264,0.264,0.264,0.157,0.284,0.139,0.22,0.866
2019-11-18 20:00:00,0.185,0.442,0.316,0.316,0.316,0.189,0.308,0.128,0.25,0.879
2019-11-18 21:00:00,0.206,0.468,0.388,0.388,0.388,0.22,0.34,0.136,0.287,0.889
2019-11-18 22:00:00,0.246,0.456,0.402,0.402,0.402,0.234,0.353,0.136,0.294,0.896
2019-11-18 23:00:00,0.276,0.431,0.368,0.368,0.368,0.264,0.345,0.246,0.288,0.881
2019-11-19 00:00:00,0.304,0.417,0.358,0.358,0.358,0.28,0.315,0.322,0.301,0.858
2019-11-19 01:00:00,0.393,0.396,0.366,0.366,0.366,0.317,0.28,0.396,0.319,0.828
2019-11-19 02:00:00,0.377,0.366,0.344,0.344,0.344,0.348,0.26,0.446,0.36,0.791
2019-11-19 03:00:00,0.357,0.343,0.317,0.317,0.317,0.313,0.25,0.412,0.37,0.734
2019-11-19 04:00:00,0.346,0.322,0.299,0.299,0.299,0.265,0.243,0.336,0.348,0.653
2019-11-19 05:00:00,0.358,0.307,0.297,0.297,0.297,0.268,0.237,0.306,0.353,0.598
2019-11-19 06:00:00,0.377,0.304,0.293,0.293,0.293,0.262,0.229,0.283,0.35,0.559
2019-11-19 07:00:00,0.372,0.317,0.303,0.303,0.303,0.215,0.199,0.246,0.289,0.527
2019-11-19 08:00:00,0.319,0.327,0.315,0.315,0.315,0.138,0.19,0.186,0.189,0.483
2019-11-19 09:00:00,0.296,0.307,0.298,0.298,0.298,0.104,0.181,0.133,0.124,0.435
2019-11-19 10:00:00,0.295,0.271,0.266,0.266,0.266,0.114,0.166,0.14,0.146,0.401
2019-11-19 11:00:00,0.294,0.279,0.255,0.255,0.255,0.085,0.151,0.115,0.137,0.382
2019-11-19 12:00:00,0.253,0.307,0.208,0.208,0.208,0.052,0.141,0.068,0.099,0.386
2019-11-19 13:00:00,0.218,0.335,0.173,0.173,0.173,0.037,0.146,0.031,0.071,0.408
2019-11-19 14:00:00,0.223,0.34,0.143,0.143,0.143,0.045,0.194,0.016,0.076,0.449
2019-11-19 15:00:00,0.22,0.32,0.127,0.127,0.127,0.055,0.236,0.01,0.075,0.483
2019-11-19 16:00:00,0.166,0.311,0.13,0.13,0.13,0.053,0.255,0.007,0.055,0.436
2019-11-19 17:00:00,0.111,0.29,0.128,0.128,0.128,0.026,0.253,0.003,0.023,0.332
2019-11-19 18:00:00,0.091,0.305,0.124,0.124,0.124,0.007,0.221,0.002,0.003,0.272
2019-11-19 19:00:00,0.085,0.309,0.134,0.134,0.134,0.002,0.246,0.004,0.001,0.293
2019-11-19 20:00:00,0.079,0.279,0.123,0.123,0.123,0.007,0.279,0.006,0.016,0.387
2019-11-19 21:00:00,0.081,0.238,0.101,0.101,0.101,0.026,0.385,0.004,0.053,0.46
2019-11-19 22:00:00,0.065,0.194,0.077,0.077,0.077,0.09,0.493,0.004,0.112,0.5
2019-11-19 23:00:00,0.044,0.148,0.066,0.066,0.066,0.205,0.517,0.022,0.206,0.511
2019-11-20 00:00:00,0.034,0.12,0.063,0.063,0.063,0.244,0.502,0.057,0.215,0.503
2019-11-20 01:00:00,0.024,0.1,0.065,0.065,0.065,0.267,0.452,0.075,0.323,0.482
2019-11-20 02:00:00,0.02,0.086,0.063,0.063,0.063,0.337,0.387,0.118,0.406,0.467
2019-11-20 03:00:00,0.019,0.068,0.06,0.06,0.06,0.353,0.34,0.14,0.402,0.465
2019-11-20 04:00:00,0.018,0.066,0.07,0.07,0.07,0.349,0.317,0.137,0.382,0.455
2019-11-20 05:00:00,0.012,0.061,0.056,0.056,0.056,0.347,0.288,0.127,0.375,0.427
2019-11-20 06:00:00,0.015,0.051,0.043,0.043,0.043,0.347,0.279,0.105,0.363,0.38
2019-11-20 07:00:00,0.011,0.048,0.044,0.044,0.044,0.237,0.269,0.062,0.292,0.299
2019-11-20 08:00:00,0.005,0.055,0.045,0.045,0.045,0.233,0.311,0.06,0.253,0.222
2019-11-20 09:00:00,0.002,0.05,0.036,0.036,0.036,0.228,0.325,0.079,0.247,0.171
2019-11-20 10:00:00,0.001,0.036,0.022,0.022,0.022,0.205,0.287,0.102,0.183,0.139
2019-11-20 11:00:00,0.001,0.028,0.014,0.014,0.014,0.2,0.248,0.123,0.152,0.121
2019-11-20 12:00:00,0.001,0.02,0.009,0.009,0.009,0.22,0.224,0.144,0.15,0.109
2019-11-20 13:00:00,0.002,0.014,0.005,0.005,0.005,0.26,0.206,0.164,0.181,0.089
2019-11-20 14:00:00,0.004,0.009,0.003,0.003,0.003,0.28,0.183,0.171,0.222,0.056
2019-11-20 15:00:00,0.009,0.005,0.001,0.001,0.001,0.282,0.172,0.185,0.299,0.031
2019-11-20 16:00:00,0.024,0.004,0.001,0.001,0.001,0.339,0.153,0.22,0.394,0.018
2019-11-20 17:00:00,0.044,0.003,0.001,0.001,0.001,0.367,0.143,0.227,0.436,0.019
2019-11-20 18:00:00,0.061,0.004,0.001,0.001,0.001,0.379,0.133,0.223,0.444,0.041
2019-11-20 19:00:00,0.076,0.005,0.002,0.002,0.002,0.359,0.107,0.211,0.433,0.089
2019-11-20 20:00:00,0.094,0.01,0.005,0.005,0.005,0.352,0.089,0.202,0.424,0.152
2019-11-20 21:00:00,0.099,0.013,0.009,0.009,0.009,0.366,0.082,0.183,0.426,0.22
2019-11-20 22:00:00,0.105,0.017,0.012,0.012,0.012,0.372,0.078,0.17,0.428,0.27
2019-11-20 23:00:00,0.117,0.028,0.016,0.016,0.016,0.36,0.082,0.158,0.425,0.287
2019-11-21 00:00:00,0.13,0.047,0.021,0.021,0.021,0.339,0.082,0.145,0.415,0.294
2019-11-21 01:00:00,0.136,0.08,0.026,0.026,0.026,0.309,0.072,0.128,0.393,0.312
2019-11-21 02:00:00,0.12,0.116,0.035,0.035,0.035,0.283,0.057,0.116,0.363,0.338
2019-11-21 03:00:00,0.097,0.125,0.031,0.031,0.031,0.27,0.037,0.113,0.34,0.357
2019-11-21 04:00:00,0.081,0.102,0.019,0.019,0.019,0.282,0.021,0.114,0.336,0.372
2019-11-21 05:00:00,0.064,0.073,0.013,0.013,0.013,0.297,0.011,0.12,0.34,0.384
2019-11-21 06:00:00,0.054,0.047,0.008,0.008,0.008,0.298,0.007,0.129,0.336,0.407
2019-11-21 07:00:00,0.042,0.03,0.005,0.005,0.005,0.193,0.004,0.108,0.213,0.425
2019-11-21 08:00:00,0.029,0.015,0.004,0.004,0.004,0.149,0.002,0.097,0.152,0.419
2019-11-21 09:00:00,0.038,0.007,0.001,0.001,0.001,0.136,0.002,0.128,0.166,0.449
2019-11-21 10:00:00,0.041,0.003,0.0,0.0,0.0,0.116,0.005,0.145,0.141,0.467
2019-11-21 11:00:00,0.042,0.002,0.0,0.0,0.0,0.117,0.013,0.151,0.137,0.471
2019-11-21 12:00:00,0.031,0.002,0.002,0.002,0.002,0.118,0.021,0.148,0.137,0.456
2019-11-21 13:00:00,0.026,0.003,0.005,0.005,0.005,0.104,0.024,0.127,0.126,0.429
2019-11-21 14:00:00,0.022,0.005,0.008,0.008,0.008,0.067,0.028,0.084,0.095,0.393
2019-11-21 15:00:00,0.034,0.011,0.008,0.008,0.008,0.056,0.036,0.086,0.09,0.368
2019-11-21 16:00:00,0.054,0.019,0.009,0.009,0.009,0.066,0.044,0.096,0.099,0.35
2019-11-21 17:00:00,0.069,0.031,0.012,0.012,0.012,0.09,0.054,0.102,0.12,0.307
2019-11-21 18:00:00,0.074,0.039,0.012,0.012,0.012,0.135,0.064,0.114,0.157,0.258
2019-11-21 19:00:00,0.078,0.035,0.01,0.01,0.01,0.187,0.081,0.116,0.201,0.208
2019-11-21 20:00:00,0.085,0.029,0.009,0.009,0.009,0.214,0.112,0.115,0.227,0.152
2019-11-21 21:00:00,0.092,0.024,0.008,0.008,0.008,0.22,0.118,0.117,0.224,0.112
2019-11-21 22:00:00,0.095,0.019,0.005,0.005,0.005,0.22,0.094,0.128,0.22,0.074
2019-11-21 23:00:00,0.086,0.015,0.004,0.004,0.004,0.233,0.067,0.143,0.218,0.041
2019-11-22 00:00:00,0.085,0.013,0.004,0.004,0.004,0.249,0.044,0.149,0.223,0.026
2019-11-22 01:00:00,0.08,0.014,0.004,0.004,0.004,0.256,0.031,0.146,0.224,0.019
2019-11-22 02:00:00,0.073,0.016,0.005,0.005,0.005,0.261,0.024,0.13,0.215,0.026
2019-11-22 03:00:00,0.067,0.02,0.006,0.006,0.006,0.283,0.028,0.118,0.212,0.036
2019-11-22 04:00:00,0.064,0.024,0.007,0.007,0.007,0.304,0.037,0.114,0.213,0.039
2019-11-22 05:00:00,0.068,0.025,0.006,0.006,0.006,0.311,0.039,0.109,0.202,0.038
2019-11-22 06:00:00,0.077,0.027,0.005,0.005,0.005,0.311,0.043,0.12,0.195,0.041
2019-11-22 07:00:00,0.069,0.025,0.004,0.004,0.004,0.203,0.045,0.123,0.119,0.065
2019-11-22 08:00:00,0.047,0.019,0.003,0.003,0.003,0.098,0.034,0.09,0.054,0.091
2019-11-22 09:00:00,0.052,0.013,0.001,0.001,0.001,0.114,0.034,0.107,0.07,0.127
2019-11-22 10:00:00,0.076,0.01,0.001,0.001,0.001,0.114,0.033,0.132,0.096,0.163
2019-11-22 11:00:00,0.093,0.007,0.001,0.001,0.001,0.119,0.039,0.162,0.11,0.213
2019-11-22 12:00:00,0.091,0.004,0.002,0.002,0.002,0.124,0.053,0.162,0.126,0.272
2019-11-22 13:00:00,0.085,0.003,0.005,0.005,0.005,0.109,0.061,0.136,0.113,0.314
2019-11-22 14:00:00,0.068,0.005,0.009,0.009,0.009,0.083,0.067,0.095,0.096,0.332
2019-11-22 15:00:00,0.092,0.017,0.012,0.012,0.012,0.087,0.073,0.11,0.108,0.341
2019-11-22 16:00:00,0.139,0.045,0.012,0.012,0.012,0.112,0.073,0.118,0.138,0.356
2019-11-22 17:00:00,0.179,0.075,0.008,0.008,0.008,0.141,0.081,0.12,0.166,0.395
2019-11-22 18:00:00,0.185,0.107,0.008,0.008,0.008,0.172,0.092,0.118,0.191,0.444
2019-11-22 19:00:00,0.208,0.145,0.011,0.011,0.011,0.203,0.11,0.11,0.215,0.495
2019-11-22 20:00:00,0.23,0.185,0.013,0.013,0.013,0.225,0.133,0.098,0.221,0.553
2019-11-22 21:00:00,0.272,0.234,0.009,0.009,0.009,0.236,0.157,0.087,0.209,0.621
2019-11-22 22:00:00,0.325,0.267,0.007,0.007,0.007,0.235,0.175,0.081,0.191,0.665
2019-11-22 23:00:00,0.322,0.293,0.009,0.009,0.009,0.229,0.179,0.081,0.175,0.677
2019-11-23 00:00:00,0.298,0.302,0.012,0.012,0.012,0.224,0.163,0.089,0.169,0.699
2019-11-23 01:00:00,0.303,0.308,0.018,0.018,0.018,0.23,0.137,0.1,0.177,0.721
2019-11-23 02:00:00,0.348,0.401,0.039,0.039,0.039,0.239,0.116,0.114,0.183,0.749
2019-11-23 03:00:00,0.446,0.457,0.041,0.041,0.041,0.244,0.098,0.123,0.182,0.764
2019-11-23 04:00:00,0.569,0.52,0.047,0.047,0.047,0.259,0.084,0.133,0.18,0.777
2019-11-23 05:00:00,0.585,0.604,0.068,0.068,0.068,0.288,0.082,0.153,0.19,0.788
2019-11-23 06:00:00,0.6,0.686,0.092,0.092,0.092,0.317,0.1,0.176,0.204,0.791
2019-11-23 07:00:00,0.582,0.75,0.132,0.132,0.132,0.257,0.133,0.161,0.153,0.769
2019-11-23 08:00:00,0.535,0.784,0.171,0.171,0.171,0.138,0.221,0.113,0.065,0.826
2019-11-23 09:00:00,0.516,0.793,0.184,0.184,0.184,0.284,0.329,0.303,0.178,0.9
2019-11-23 10:00:00,0.6,0.793,0.183,0.183,0.183,0.329,0.401,0.401,0.284,0.919
2019-11-23 11:00:00,0.629,0.804,0.213,0.213,0.213,0.321,0.451,0.418,0.293,0.913
2019-11-23 12:00:00,0.618,0.816,0.257,0.257,0.257,0.299,0.482,0.398,0.281,0.904
2019-11-23 13:00:00,0.625,0.824,0.301,0.301,0.301,0.274,0.493,0.356,0.263,0.912
2019-11-23 14:00:00,0.672,0.832,0.339,0.339,0.339,0.28,0.45,0.329,0.316,0.921
2019-11-23 15:00:00,0.687,0.847,0.386,0.386,0.386,0.364,0.446,0.379,0.446,0.898
2019-11-23 16:00:00,0.664,0.848,0.387,0.387,0.387,0.442,0.471,0.423,0.531,0.846
2019-11-23 17:00:00,0.673,0.805,0.345,0.345,0.345,0.499,0.505,0.48,0.582,0.784
2019-11-23 18:00:00,0.659,0.757,0.263,0.263,0.263,0.525,0.568,0.524,0.565,0.717
2019-11-23 19:00:00,0.67,0.703,0.2,0.2,0.2,0.52,0.629,0.532,0.522,0.565
2019-11-23 20:00:00,0.658,0.608,0.164,0.164,0.164,0.52,0.681,0.542,0.503,0.661
2019-11-23 21:00:00,0.632,0.465,0.111,0.111,0.111,0.503,0.752,0.538,0.497,0.81
2019-11-23 22:00:00,0.567,0.335,0.076,0.076,0.076,0.458,0.792,0.503,0.487,0.832
2019-11-23 23:00:00,0.481,0.257,0.047,0.047,0.047,0.413,0.819,0.46,0.482,0.837
2019-11-24 00:00:00,0.439,0.187,0.03,0.03,0.03,0.402,0.841,0.419,0.49,0.785
2019-11-24 01:00:00,0.421,0.142,0.028,0.028,0.028,0.385,0.863,0.374,0.481,0.715
2019-11-24 02:00:00,0.395,0.128,0.046,0.046,0.046,0.414,0.869,0.394,0.453,0.652
2019-11-24 03:00:00,0.377,0.12,0.065,0.065,0.065,0.402,0.885,0.452,0.487,0.52
2019-11-24 04:00:00,0.38,0.15,0.078,0.078,0.078,0.338,0.893,0.424,0.455,0.384
2019-11-24 05:00:00,0.361,0.179,0.073,0.073,0.073,0.382,0.912,0.387,0.439,0.272
2019-11-24 06:00:00,0.331,0.191,0.063,0.063,0.063,0.418,0.936,0.307,0.522,0.283
2019-11-24 07:00:00,0.249,0.192,0.064,0.064,0.064,0.382,0.952,0.222,0.524,0.328
2019-11-24 08:00:00,0.148,0.172,0.054,0.054,0.054,0.419,0.955,0.143,0.59,0.378
2019-11-24 09:00:00,0.102,0.145,0.05,0.05,0.05,0.527,0.968,0.111,0.726,0.417
2019-11-24 10:00:00,0.15,0.115,0.051,0.051,0.051,0.513,0.959,0.128,0.839,0.471
2019-11-24 11:00:00,0.2,0.095,0.07,0.07,0.07,0.465,0.927,0.107,0.834,0.582
2019-11-24 12:00:00,0.244,0.103,0.089,0.089,0.089,0.635,0.916,0.042,0.784,0.741
2019-11-24 13:00:00,0.234,0.151,0.101,0.101,0.101,0.889,0.953,0.177,0.838,0.843
2019-11-24 14:00:00,0.217,0.231,0.124,0.124,0.124,0.964,0.963,0.471,0.928,0.879
2019-11-24 15:00:00,0.231,0.298,0.158,0.158,0.158,0.969,0.824,0.658,0.963,0.883
2019-11-24 16:00:00,0.275,0.353,0.194,0.194,0.194,0.969,0.545,0.639,0.969,0.891
2019-11-24 17:00:00,0.311,0.355,0.196,0.196,0.196,0.966,0.356,0.549,0.967,0.904
2019-11-24 18:00:00,0.344,0.358,0.199,0.199,0.199,0.925,0.24,0.449,0.966,0.906
2019-11-24 19:00:00,0.381,0.355,0.193,0.193,0.193,0.756,0.201,0.404,0.969,0.895
2019-11-24 20:00:00,0.427,0.331,0.174,0.174,0.174,0.493,0.201,0.296,0.945,0.894
2019-11-24 21:00:00,0.507,0.353,0.184,0.184,0.184,0.253,0.234,0.208,0.845,0.894
2019-11-24 22:00:00,0.581,0.366,0.168,0.168,0.168,0.107,0.255,0.138,0.683,0.894
2019-11-24 23:00:00,0.583,0.401,0.175,0.175,0.175,0.035,0.247,0.082,0.505,0.892
2019-11-25 00:00:00,0.611,0.401,0.181,0.181,0.181,0.022,0.212,0.044,0.364,0.897
2019-11-25 01:00:00,0.575,0.377,0.166,0.166,0.166,0.034,0.189,0.028,0.253,0.898
2019-11-25 02:00:00,0.532,0.371,0.159,0.159,0.159,0.067,0.168,0.026,0.167,0.889
2019-11-25 03:00:00,0.45,0.374,0.163,0.163,0.163,0.107,0.14,0.021,0.107,0.864
2019-11-25 04:00:00,0.387,0.364,0.166,0.166,0.166,0.139,0.107,0.012,0.059,0.841
2019-11-25 05:00:00,0.332,0.356,0.154,0.154,0.154,0.164,0.079,0.006,0.021,0.822
2019-11-25 06:00:00,0.257,0.338,0.134,0.134,0.134,0.151,0.069,0.002,0.006,0.797
2019-11-25 07:00:00,0.168,0.311,0.11,0.11,0.11,0.081,0.071,0.001,0.002,0.755
2019-11-25 08:00:00,0.127,0.248,0.076,0.076,0.076,0.024,0.076,0.001,0.003,0.722
2019-11-25 09:00:00,0.118,0.214,0.051,0.051,0.051,0.004,0.076,0.001,0.018,0.697
2019-11-25 10:00:00,0.122,0.196,0.039,0.039,0.039,0.0,0.063,0.007,0.047,0.681
2019-11-25 11:00:00,0.122,0.176,0.03,0.03,0.03,0.0,0.05,0.015,0.07,0.688
2019-11-25 12:00:00,0.113,0.164,0.021,0.021,0.021,0.002,0.034,0.029,0.09,0.702
2019-11-25 13:00:00,0.089,0.154,0.017,0.017,0.017,0.013,0.021,0.051,0.113,0.689
2019-11-25 14:00:00,0.058,0.13,0.015,0.015,0.015,0.046,0.019,0.076,0.142,0.67
2019-11-25 15:00:00,0.063,0.117,0.019,0.019,0.019,0.128,0.027,0.138,0.197,0.661
2019-11-25 16:00:00,0.074,0.089,0.03,0.03,0.03,0.181,0.044,0.223,0.209,0.635
2019-11-25 17:00:00,0.093,0.056,0.058,0.058,0.058,0.181,0.081,0.266,0.166,0.561
2019-11-25 18:00:00,0.11,0.039,0.098,0.098,0.098,0.162,0.153,0.271,0.096,0.493
2019-11-25 19:00:00,0.113,0.03,0.136,0.136,0.136,0.152,0.214,0.272,0.037,0.465
2019-11-25 20:00:00,0.097,0.025,0.165,0.165,0.165,0.171,0.243,0.258,0.02,0.455
2019-11-25 21:00:00,0.071,0.024,0.171,0.171,0.171,0.15,0.282,0.236,0.039,0.461
2019-11-25 22:00:00,0.046,0.026,0.164,0.164,0.164,0.117,0.332,0.213,0.117,0.471
2019-11-25 23:00:00,0.026,0.039,0.171,0.171,0.171,0.128,0.404,0.191,0.219,0.496
2019-11-26 00:00:00,0.013,0.061,0.176,0.176,0.176,0.167,0.476,0.173,0.3,0.524
2019-11-26 01:00:00,0.006,0.068,0.176,0.176,0.176,0.22,0.534,0.158,0.379,0.533
2019-11-26 02:00:00,0.011,0.067,0.177,0.177,0.177,0.289,0.58,0.15,0.436,0.515
2019-11-26 03:00:00,0.017,0.067,0.179,0.179,0.179,0.311,0.608,0.114,0.423,0.45
2019-11-26 04:00:00,0.021,0.069,0.181,0.181,0.181,0.309,0.602,0.083,0.372,0.373
2019-11-26 05:00:00,0.029,0.077,0.171,0.171,0.171,0.262,0.586,0.058,0.317,0.332
2019-11-26 06:00:00,0.037,0.066,0.133,0.133,0.133,0.171,0.553,0.029,0.268,0.333
2019-11-26 07:00:00,0.045,0.047,0.082,0.082,0.082,0.081,0.5,0.009,0.177,0.338
2019-11-26 08:00:00,0.026,0.027,0.042,0.042,0.042,0.069,0.452,0.002,0.13,0.341
2019-11-26 09:00:00,0.011,0.014,0.006,0.006,0.006,0.068,0.375,0.016,0.135,0.356
2019-11-26 10:00:00,0.022,0.009,0.001,0.001,0.001,0.099,0.307,0.059,0.132,0.367
2019-11-26 11:00:00,0.034,0.005,0.001,0.001,0.001,0.125,0.269,0.078,0.126,0.351
2019-11-26 12:00:00,0.034,0.002,0.0,0.0,0.0,0.129,0.249,0.075,0.113,0.322
2019-11-26 13:00:00,0.031,0.002,0.0,0.0,0.0,0.118,0.22,0.064,0.091,0.277
2019-11-26 14:00:00,0.025,0.001,0.001,0.001,0.001,0.081,0.168,0.045,0.063,0.2
2019-11-26 15:00:00,0.024,0.001,0.001,0.001,0.001,0.042,0.12,0.033,0.036,0.134
2019-11-26 16:00:00,0.029,0.003,0.001,0.001,0.001,0.035,0.08,0.031,0.013,0.101
2019-11-26 17:00:00,0.047,0.011,0.003,0.003,0.003,0.076,0.048,0.045,0.009,0.098
2019-11-26 18:00:00,0.08,0.031,0.01,0.01,0.01,0.161,0.036,0.067,0.032,0.114
2019-11-26 19:00:00,0.111,0.064,0.024,0.024,0.024,0.26,0.054,0.092,0.092,0.133
2019-11-26 20:00:00,0.135,0.107,0.037,0.037,0.037,0.334,0.097,0.114,0.163,0.16
2019-11-26 21:00:00,0.155,0.154,0.043,0.043,0.043,0.358,0.132,0.135,0.213,0.183
2019-11-26 22:00:00,0.173,0.197,0.04,0.04,0.04,0.375,0.168,0.158,0.257,0.193
2019-11-26 23:00:00,0.189,0.23,0.052,0.052,0.052,0.391,0.2,0.179,0.303,0.187
2019-11-27 00:00:00,0.2,0.264,0.065,0.065,0.065,0.401,0.22,0.184,0.341,0.176
2019-11-27 01:00:00,0.21,0.293,0.075,0.075,0.075,0.412,0.238,0.191,0.377,0.174
2019-11-27 02:00:00,0.183,0.315,0.07,0.07,0.07,0.411,0.253,0.198,0.413,0.182
2019-11-27 03:00:00,0.183,0.34,0.064,0.064,0.064,0.416,0.255,0.2,0.444,0.185
2019-11-27 04:00:00,0.173,0.364,0.076,0.076,0.076,0.419,0.239,0.216,0.452,0.177
2019-11-27 05:00:00,0.199,0.477,0.104,0.104,0.104,0.419,0.205,0.234,0.449,0.169
