time,"Emilia-Romagna orientale, area Ferrara,pianura_NORD","Friuli-Venezia Giulia, area Udine_NORD","Lombardia orientale, area Brescia_NORD","Piemonte meridionale, area Cuneo_NORD","Veneto centrale, area Padova_NORD","Campania interna, area Benevento_SUD","Lazio meridionale, area Latina_SUD","Puglia, area Lecce_SUD","Sardegna, area Oristano,Campidano_SUD","Sicilia interna, area Caltanissetta,Enna_SUD"
2023-01-11 20:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-11 21:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-11 22:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-11 23:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-12 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-12 01:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-12 02:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-12 03:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-12 04:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-12 05:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-12 06:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-12 07:00:00,33.58,106.24,0.0,0.0,1.13,16.4,18.38,48.36,18.02,28.51
2023-01-12 08:00:00,321.93,95.44,349.92,319.89,358.31,143.73,407.99,176.76,105.33,171.72
2023-01-12 09:00:00,350.69,309.74,418.13,554.22,187.87,599.99,228.71,484.67,555.84,50.13
2023-01-12 10:00:00,278.82,396.37,603.45,372.23,315.15,629.91,666.83,305.69,604.56,469.3
2023-01-12 11:00:00,689.38,226.76,125.92,692.64,340.45,513.57,690.11,366.84,710.05,738.9
2023-01-12 12:00:00,629.34,188.82,705.69,346.62,213.69,174.56,650.69,460.0,672.98,674.96
2023-01-12 13:00:00,584.3,156.96,481.21,683.8,93.38,393.74,592.47,582.78,663.03,380.61
2023-01-12 14:00:00,468.03,99.48,461.27,139.04,43.52,99.89,365.54,389.14,238.36,227.08
2023-01-12 15:00:00,190.91,44.17,121.84,148.44,76.68,79.61,63.63,116.11,307.11,241.47
2023-01-12 16:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-12 17:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-12 18:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-12 19:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-12 20:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-12 21:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-12 22:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-12 23:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-13 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-13 01:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-13 02:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-13 03:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-13 04:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-13 05:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-13 06:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-13 07:00:00,7.54,0.0,0.0,0.0,0.0,13.2,95.68,200.45,23.66,20.03
2023-01-13 08:00:00,70.58,73.9,36.45,74.47,105.71,225.32,377.56,234.6,257.53,464.89
2023-01-13 09:00:00,130.74,189.74,72.7,104.88,65.21,280.32,465.28,321.81,505.69,623.41
2023-01-13 10:00:00,553.21,101.62,68.83,373.12,160.0,253.92,376.35,603.89,621.31,701.91
2023-01-13 11:00:00,56.41,102.07,94.3,268.25,110.66,230.27,594.39,656.52,443.83,704.9
2023-01-13 12:00:00,98.96,45.3,480.56,745.68,66.9,199.92,541.63,471.42,590.24,596.59
2023-01-13 13:00:00,132.66,52.11,488.77,649.03,116.52,253.33,282.12,420.54,574.26,562.53
2023-01-13 14:00:00,235.99,97.02,468.69,526.69,115.0,81.28,196.5,392.05,142.22,442.6
2023-01-13 15:00:00,169.38,16.3,243.33,322.83,65.06,45.58,51.51,105.0,32.67,242.61
2023-01-13 16:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-13 17:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-13 18:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-13 19:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-13 20:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-13 21:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-13 22:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-13 23:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-14 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-14 01:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-14 02:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-14 03:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-14 04:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-14 05:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-14 06:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-14 07:00:00,19.58,69.79,0.0,0.0,6.13,14.89,156.02,277.11,38.94,20.41
2023-01-14 08:00:00,361.14,413.74,333.49,353.9,393.06,402.04,386.72,490.74,344.24,469.97
2023-01-14 09:00:00,551.51,593.9,537.07,432.25,554.06,579.91,580.92,623.54,385.04,626.5
2023-01-14 10:00:00,640.1,691.46,656.71,557.79,665.13,690.39,683.12,713.63,349.2,721.31
2023-01-14 11:00:00,666.34,691.06,688.98,728.09,704.63,709.89,743.16,110.69,672.76,739.12
2023-01-14 12:00:00,663.94,250.08,684.73,755.11,676.22,376.49,712.02,18.84,655.54,626.36
2023-01-14 13:00:00,588.38,219.32,623.65,613.61,587.06,584.13,622.26,79.24,508.29,625.6
2023-01-14 14:00:00,445.15,136.11,503.89,482.82,415.36,434.17,458.39,69.65,465.46,400.2
2023-01-14 15:00:00,150.14,84.58,263.77,203.62,200.28,201.26,164.33,46.28,298.94,241.99
2023-01-14 16:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-14 17:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-14 18:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-14 19:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-14 20:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-14 21:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-14 22:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-14 23:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-15 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-15 01:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-15 02:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-15 03:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-15 04:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-15 05:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-15 06:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-15 07:00:00,0.0,0.0,0.0,0.0,0.0,15.12,2.96,293.76,1.54,21.11
2023-01-15 08:00:00,8.72,7.43,10.44,278.62,24.18,434.96,133.41,515.2,154.44,478.64
2023-01-15 09:00:00,102.74,34.06,26.07,458.66,54.87,594.59,384.97,638.18,462.13,594.0
2023-01-15 10:00:00,66.57,41.3,18.95,450.11,23.26,670.77,363.71,714.21,357.54,709.95
2023-01-15 11:00:00,71.09,49.52,68.94,708.13,34.76,600.73,403.48,734.53,443.76,733.35
2023-01-15 12:00:00,42.35,17.52,37.53,659.99,77.58,676.23,149.71,667.88,379.83,713.58
2023-01-15 13:00:00,32.59,30.95,16.15,476.51,23.1,415.37,112.22,551.94,248.41,621.07
2023-01-15 14:00:00,54.18,18.22,14.82,452.28,36.12,130.66,17.47,395.63,434.43,480.23
2023-01-15 15:00:00,11.02,1.06,1.93,43.99,6.71,12.46,26.55,69.24,190.89,92.9
2023-01-15 16:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-15 17:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-15 18:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-15 19:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-15 20:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-15 21:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-15 22:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-15 23:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-16 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-16 01:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-16 02:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-16 03:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-16 04:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-16 05:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-16 06:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-16 07:00:00,0.0,100.99,0.0,0.0,0.0,21.62,65.24,285.98,53.5,27.51
2023-01-16 08:00:00,53.07,24.14,233.39,31.78,51.12,67.79,246.33,190.83,266.61,275.92
2023-01-16 09:00:00,76.16,56.24,226.56,205.25,172.3,77.17,376.49,278.63,321.25,214.21
2023-01-16 10:00:00,40.89,46.12,321.9,126.99,400.2,667.84,161.51,268.03,145.2,461.25
2023-01-16 11:00:00,81.07,42.96,124.62,207.57,290.49,51.87,261.61,111.27,144.89,389.78
2023-01-16 12:00:00,91.85,64.4,73.12,84.79,163.93,72.37,169.38,214.01,113.55,261.58
2023-01-16 13:00:00,27.22,235.82,32.59,48.11,27.98,54.29,112.23,13.39,38.45,127.66
2023-01-16 14:00:00,35.96,158.68,79.26,31.71,83.38,7.46,135.68,7.8,86.76,47.01
2023-01-16 15:00:00,70.64,1.07,0.29,50.41,214.08,42.54,126.79,0.29,84.84,46.16
2023-01-16 16:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-16 17:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-16 18:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-16 19:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-16 20:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-16 21:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-16 22:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-16 23:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-17 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-17 01:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-17 02:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-17 03:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-17 04:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-17 05:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-17 06:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-17 07:00:00,48.43,16.26,0.0,0.0,0.0,18.97,6.7,148.95,1.96,25.93
2023-01-17 08:00:00,11.25,119.52,128.89,54.21,38.38,30.63,18.87,77.07,42.4,326.78
2023-01-17 09:00:00,120.17,54.24,31.43,47.13,127.1,32.14,28.71,82.7,58.28,278.07
2023-01-17 10:00:00,128.05,187.2,24.12,91.59,77.13,32.82,257.56,50.8,49.68,556.71
2023-01-17 11:00:00,179.37,88.61,22.69,633.51,53.32,58.1,100.62,197.74,61.85,619.23
2023-01-17 12:00:00,18.41,67.16,69.92,716.91,46.34,68.26,41.96,155.78,621.82,598.56
2023-01-17 13:00:00,32.05,37.2,48.67,224.71,35.74,42.59,49.51,121.5,538.28,541.09
2023-01-17 14:00:00,6.21,44.8,230.93,310.56,81.85,7.39,42.65,117.57,234.02,55.76
2023-01-17 15:00:00,18.34,165.16,161.45,185.83,17.22,11.75,127.67,29.44,204.12,76.88
2023-01-17 16:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-17 17:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-17 18:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-17 19:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-17 20:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-17 21:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-17 22:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-17 23:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-18 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-18 01:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-18 02:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-18 03:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-18 04:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-18 05:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-18 06:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-18 07:00:00,24.74,2.97,0.0,0.0,13.74,14.57,0.3,285.4,53.11,30.42
2023-01-18 08:00:00,55.05,25.55,41.19,396.92,39.08,348.01,211.05,480.19,9.31,105.31
2023-01-18 09:00:00,67.92,80.23,435.43,615.98,279.08,46.47,100.88,255.75,173.3,314.94
2023-01-18 10:00:00,61.86,66.28,168.08,735.99,117.21,19.92,220.96,568.01,29.25,467.73
2023-01-18 11:00:00,144.33,46.02,57.56,811.5,122.03,46.52,212.0,649.57,73.15,596.72
2023-01-18 12:00:00,179.06,73.09,30.99,782.85,45.82,19.88,181.52,203.51,108.83,649.62
2023-01-18 13:00:00,93.72,62.1,121.83,607.67,111.01,35.95,14.98,276.4,346.84,609.0
2023-01-18 14:00:00,106.84,55.54,494.78,579.43,77.12,24.17,8.54,152.72,97.58,466.14
2023-01-18 15:00:00,91.33,49.52,263.84,386.49,16.85,26.28,38.9,8.37,15.25,152.29
2023-01-18 16:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-18 17:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-18 18:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-18 19:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-18 20:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-18 21:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-18 22:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-18 23:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-19 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-19 01:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-19 02:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-19 03:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-19 04:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-19 05:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-19 06:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-19 07:00:00,0.0,2.01,0.0,0.0,2.0,18.21,168.53,290.87,9.57,5.86
2023-01-19 08:00:00,130.07,17.97,5.71,328.22,9.92,457.37,438.73,411.46,35.95,490.89
2023-01-19 09:00:00,547.15,82.42,20.07,612.25,71.36,589.12,145.09,301.92,154.02,365.03
2023-01-19 10:00:00,652.01,44.96,25.05,719.22,17.87,579.96,735.4,538.18,180.9,177.59
2023-01-19 11:00:00,115.84,44.94,67.89,822.71,34.55,353.87,394.86,418.73,56.81,253.69
2023-01-19 12:00:00,365.75,31.41,40.61,778.27,16.57,480.5,459.79,151.52,616.11,677.7
2023-01-19 13:00:00,13.11,29.97,66.24,720.56,12.54,133.54,120.11,329.15,19.55,487.74
2023-01-19 14:00:00,42.07,57.84,12.5,602.44,35.42,200.81,42.01,172.47,102.48,495.75
2023-01-19 15:00:00,227.27,2.0,27.79,385.61,13.16,68.1,36.56,12.55,4.11,58.26
2023-01-19 16:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-19 17:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-19 18:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-19 19:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-19 20:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-19 21:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-19 22:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-19 23:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-20 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-20 01:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-20 02:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-20 03:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-20 04:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-20 05:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-20 06:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-20 07:00:00,71.55,0.0,0.71,0.0,101.18,21.77,88.83,284.6,100.52,33.82
2023-01-20 08:00:00,61.86,59.93,368.7,379.41,93.47,239.31,45.03,503.8,35.5,245.04
2023-01-20 09:00:00,198.94,122.86,565.07,622.29,607.67,136.13,102.03,648.92,103.98,204.4
2023-01-20 10:00:00,110.58,489.26,679.21,746.78,706.69,138.15,46.44,654.89,612.22,229.48
2023-01-20 11:00:00,68.59,489.86,759.45,815.98,459.09,93.75,49.57,690.03,498.38,333.36
2023-01-20 12:00:00,220.35,553.59,735.95,793.42,730.08,108.7,45.66,602.24,105.44,56.15
2023-01-20 13:00:00,627.47,332.12,666.04,735.85,597.49,127.93,37.98,137.88,648.45,25.78
2023-01-20 14:00:00,529.4,392.77,518.42,597.12,437.37,42.08,18.14,53.04,19.43,82.85
2023-01-20 15:00:00,164.61,203.5,270.97,389.51,72.35,76.72,8.2,5.63,24.43,81.94
2023-01-20 16:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.78,0.0
2023-01-20 17:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-20 18:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-20 19:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-20 20:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-20 21:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-20 22:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-20 23:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-21 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-21 01:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-21 02:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-21 03:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-21 04:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-21 05:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-21 06:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-21 07:00:00,35.0,17.19,1.13,0.0,88.48,21.18,69.51,5.09,0.0,20.41
2023-01-21 08:00:00,156.33,210.1,179.19,377.95,405.64,180.57,315.31,504.11,29.9,491.55
2023-01-21 09:00:00,539.05,354.38,417.85,631.26,532.0,444.72,442.89,527.62,42.78,688.36
2023-01-21 10:00:00,110.69,600.49,690.64,771.37,680.28,415.24,455.24,757.08,114.62,705.73
2023-01-21 11:00:00,306.46,24.27,751.64,819.17,554.56,350.53,379.27,621.24,662.56,757.95
2023-01-21 12:00:00,132.49,116.49,743.33,796.36,329.0,301.58,579.89,487.62,59.07,740.25
2023-01-21 13:00:00,287.58,111.89,658.42,726.5,191.23,42.41,641.51,320.06,198.63,677.01
2023-01-21 14:00:00,92.2,110.89,497.9,424.96,50.9,25.63,338.94,291.91,237.94,542.14
2023-01-21 15:00:00,1.08,83.52,307.42,327.46,31.87,54.73,70.3,0.0,58.98,290.72
2023-01-21 16:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-21 17:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-21 18:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-21 19:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-21 20:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-21 21:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-21 22:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-21 23:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-22 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-22 01:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-22 02:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-22 03:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-22 04:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-22 05:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-22 06:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-22 07:00:00,87.65,59.63,1.53,0.0,0.0,23.32,194.45,138.45,52.82,35.95
2023-01-22 08:00:00,96.41,96.13,149.17,90.89,60.83,223.7,264.22,87.3,252.19,179.22
2023-01-22 09:00:00,70.42,212.28,465.56,122.38,94.63,158.67,229.89,23.26,308.52,27.06
2023-01-22 10:00:00,204.45,163.95,304.72,314.65,233.41,74.74,719.22,94.47,430.41,64.98
2023-01-22 11:00:00,55.01,239.35,494.11,153.37,707.66,112.86,531.61,327.3,159.95,75.16
2023-01-22 12:00:00,378.25,68.15,694.52,280.77,668.61,88.05,61.15,528.57,134.25,38.04
2023-01-22 13:00:00,494.58,85.12,635.07,395.45,572.65,147.24,169.94,130.75,700.28,37.22
2023-01-22 14:00:00,223.86,207.47,497.72,155.79,478.77,73.97,326.69,24.05,565.48,14.0
2023-01-22 15:00:00,24.19,217.82,29.6,14.61,287.91,23.14,8.73,12.42,309.77,29.81
